과목번호-분반,과목명,교수,학점,수업시간/강의실,학년,강의평,담은 인원,비고
ECO4021-01,경제학특강4,정재식,3,"화,목 13:30~14:45",3-4학년,,16,"부제:AI / 경제학전공 우선신청(비전공자는 전학년수강신청일에 신청가능), 선수과목 : ECO2001 경제학원론I, ECO2002 경제학원론II"
ECO4022-01,경제학특강5,이강오,3,"수,금 15:00~16:15",3-4학년,,5,"부제:ML * 실험실습과목 : 대면강의 진행 :PC실 수업 경제학전공 우선신청(비경제학전공자는 전학년수강신청일에 신청 가능)"", 선수과목 : ECO2001 경제학원론I, ECO2002 경제학원론II"
ECO4030-01,행동경제학,Iris Haydar Doruk,3,"수,금 13:30~14:45",3-4학년,,94,"영어강의, 경제학전공 우선신청(비경제학전공자는 전학년수강신청일에 신청 가능), 선수과목 : ECO2006 미시경제학I"
ECO4031-01,실험경제학,이진권,3,"월,수 16:30~17:45",2-4학년,,9,"경제학전공자 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가능), 선수과목 : ECO2006 미시경제학I"
ECOG040-01,고급수리통계학,최인,3,"화,목 10:30~11:45",1-4학년,,7,대학원 초급과목 선수과목 꼭 확인 바람 경제학전공 우선신청(비전공자는 전학년수강신청일에 신청가능)
BIO1101-01,일반생물학I,주봉건,3,"화,목 15:00~16:15",1학년,,46,
BIO1102-01,일반생물학II,"Lee, Hosuk Sean",3,"월,수 10:30~11:45",1학년,,38,"영어강의, 생명과학 전공 학생 수강불가"
BIO1102-02,일반생물학II,한징택,3,"월,수 12:00~13:15",1학년,,61,생명과학 전공 학생 수강불가
BIO1102-03,일반생물학II,정광환,3,"화,목 10:30~11:45 [J118]",1학년,,61,[대면수업](생명전용반)생명과학 전공 학생만 수강가능
BIO1106-01,일반생물학실험II,"Lee, Hosuk Sean",1,월 13:30~16:15 [K213],1학년,,16,"영어강의, (생명전용반)생명과학 전공 학생만 수강가능"
BIO1106-02,일반생물학실험II,"Lee, Hosuk Sean",1,월 16:30~19:15 [K213],1학년,,12,영어강의
BIO1106-03,일반생물학실험II,김정호,1,화 13:30~16:15 [K213],1학년,,5,
BIO1106-04,일반생물학실험II,이병하,1,화 16:30~19:15 [K213],1학년,,16,(생명전용반)생명과학 전공 학생만 수강가능
BIO1106-05,일반생물학실험II,김종찬,1,수 13:30~16:15 [K213],1학년,,19,(생명전용반)생명과학 전공 학생만 수강가능
BIO1106-06,일반생물학실험II,정광환,1,수 16:30~19:15 [K213],1학년,,14,
BIO1106-07,일반생물학실험II,신형두,1,목 13:30~16:15 [K213],1학년,,12,
BIO1106-08,일반생물학실험II,서미정,1,목 16:30~19:15 [K213],1학년,,21,(생명전용반)생명과학 전공 학생만 수강가능
BIO1106-09,일반생물학실험II,김성룡,1,금 13:30~16:15 [K213],1학년,,11,
BIO1106-10,일반생물학실험II,김건수,1,금 16:30~19:15 [K213],1학년,,11,
BIO2122-01,현대생물학실험II,이규호,3,월 13:30~18:20 [R204],2학년,,12,
BIO2122-02,현대생물학실험II,한징택,3,화 13:30~18:20 [R204],2학년,,11,
BIO2122-03,현대생물학실험II,김성룡,3,수 13:30~18:20 [R204],2학년,,17,
BIO2122-04,현대생물학실험II,김종찬,3,목 13:30~18:20 [R204],2학년,,12,
BIO2132-01,생화학II,이정국,3,"수,금 09:00~10:15 [K301]",2학년,,49,[대면수업]
BIO2151-01,분자생물학,주봉건,3,"화,목 10:30~11:45 [J102]",2학년,,55,[대면수업]
BIO4441-01,분자세포생물학,김정호,3,"화,목 09:00~10:15",3-4학년,,35,
BIO2522-01,식물생명과학,이병하,3,"화,목 12:00~13:15",2-3학년,,53,영어강의
BIO2701-01,환경과학론,이규호,3,"월,수 10:30~11:45",2-4학년,,28,
BIO3124-01,현대생물학실험IV,서미정,3,월 13:30~18:20 [R210],3학년,,14,
BIO3124-02,현대생물학실험IV,신형두,3,화 13:30~18:20 [R210],3학년,,9,
BIO3124-03,현대생물학실험IV,주봉건,3,수 13:30~18:20 [R210],3학년,,12,
BIO3124-04,현대생물학실험IV,이정국,3,목 13:30~18:20 [R210],3학년,,9,
BIO3161-01,유전학,김성룡,3,"수,금 09:00~10:15",3학년,,5,
BIO3711-01,미생물학,김건수,3,"화,목 10:30~11:45",3학년,,29,
BIO4203-01,생명과학특허와기술이전,김현진,1,화 15:00~15:50,3-4학년,,2,"""전공학점 불포함, 졸업학점 포함
물리/화학 특허와 기술이전 과목과 중복수강 불가"", 전공학점으로 인정되지 않음.(총학점에는 포함됨)"
BIO4251-01,생물통계학,신형두,3,"화,목 12:00~13:15 [AS111]",3-4학년,,13,[대면수업]
BIO4331-01,신경생물학,"Lee, Hosuk Sean",3,"수,금 13:30~14:45",4학년,,32,영어강의
BIO4721-01,분자세포종양학,김종찬,3,"월,수 12:00~13:15",3-4학년,,24,영어강의
BIO4911-01,식물유전공학,서미정,3,"월,수 10:30~11:45",4학년,,5,
BIO4931-01,응용바이오기술실험,이병하,3,,4학년,,0,"전공과목으로 전공학점에 포함
특수연구와 동일학기 수강불가
7학기 이상 수강가능, *특수연구와 동시수강 불가 *7학기 이상 수강가능"
MGT2002-01,경영통계학,이군희,3,"월,수 10:30~11:45",1학년,,81,"공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-02,경영통계학,조성빈,3,"화,목 13:30~14:45",1학년,,66,"영어강의, 54명으로 인원 제한, 공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-03,경영통계학,김명석,3,"화,목 12:00~13:15",1학년,,81,"영어강의, 54명으로 인원 제한, 공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-04,경영통계학,이윤동,3,"수,금 15:00~16:15",1학년,,47,"공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-05,경영통계학,김범수,3,"월,수 16:30~17:45 [K302]",1학년,,61,"영어강의, [대면수업]공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-06,경영통계학,정예숙,3,"수,금 13:30~14:45",1학년,,40,"공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2003-01,회계학원론,박두리,3,"화,목 12:00~13:15 [PA101]",1-2학년,,70,"영어강의, [대면수업]경영1전공자 우선수강"
MGT2003-02,회계학원론,변상혁,3,"수,금 13:30~14:45",1-2학년,,202,"영어강의, 경제학부,공공인재연계전공, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT2003-03,회계학원론,양준선,3,"월,수 10:30~11:45",1-2학년,,66,"영어강의, 경제학부, 공공인재연계전공, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT2003-04,회계학원론,최순재,3,"화,목 10:30~11:45",1-2학년,,95,경영1전공자 우선수강
MGT2003-05,회계학원론,김나연,3,금 10:30~13:15,1-2학년,,188,"경제학부,공공인재연계전공, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3001-01,조직행동이론,이인석,3,"월,수 10:30~11:45",2-4학년,,54,스타트업연계전공(가능)
MGT3001-02,조직행동이론,조봉순,3,"월,수 12:00~13:15",2-4학년,,88,스타트업연계전공(가능)
MGT3001-03,조직행동이론,장영균,3,"화,목 13:30~14:45",2-4학년,,66,"영어강의, 경영1전공자 우선수강"
MGT3001-04,조직행동이론,이지운,3,"수,금 09:00~10:15",2-4학년,,69,스타트업연계전공(가능)
MGT3002-01,경영정보시스템,김용진,3,"월,수 10:30~11:45",2-4학년,,41,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3002-02,경영정보시스템,이상근,3,"월,수 12:00~13:15",2-4학년,,72,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3002-03,경영정보시스템,한재형,3,"월,수 16:30~17:45",2-4학년,,116,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3002-04,경영정보시스템,오혜림,3,"화,목 13:30~14:45",2-4학년,,70,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3003-01,생산관리론,김길선,3,"화,목 10:30~11:45",2-4학년,,88,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3003-02,생산관리론,김민균,3,"월,수 16:30~17:45",2-4학년,,48,"영어강의, 경영1전공자 우선수강"
MGT3003-03,생산관리론,이준겸,3,"화,목 12:00~13:15",2-4학년,,68,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3003-04,생산관리론,조신희,3,"화,목 09:00~10:15",2-4학년,,103,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3004-01,재무관리,이정진,3,"화,목 12:00~13:15",2-4학년,,88,경영1전공자 우선수강
MGT3004-02,재무관리,홍광헌,3,"화,목 13:30~14:45",2-4학년,,85,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3004-03,재무관리,김도성,3,"월,수 16:30~17:45",2-4학년,,101,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3004-04,재무관리,이상호,3,"화,목 09:00~10:15",2-4학년,,61,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3004-05,재무관리,이영주,3,"월,수 10:30~11:45",2-4학년,,94,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3005-01,관리회계,변상혁,3,"수,금 15:00~16:15",2-3학년,,89,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3005-02,관리회계,황국재,3,"화,목 10:30~11:45",2-3학년,,106,경영1전공자 우선수강
MGT3005-03,관리회계,황국재,3,"화,목 15:00~16:15",2-3학년,,90,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3006-01,마케팅원론,임채운,3,"화,목 13:30~14:45",2-4학년,,171,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3006-02,마케팅원론,박경도,3,"월,수 12:00~13:15",2-4학년,,49,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3006-03,마케팅원론,박세훈,3,"화,목 15:00~16:15",2-4학년,,71,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3006-04,마케팅원론,김주영,3,"월,수 10:30~11:45 [MA102]",2-4학년,,31,[대면수업]경영1전공자 우선수강
MGT3006-05,마케팅원론,박혜경,3,"화,목 12:00~13:15",2-4학년,,81,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3007-01,국제경영론,김창수,3,"화,목 10:30~11:45",2-4학년,,67,영어강의
MGT3007-02,국제경영론,이강표,3,"수,금 13:30~14:45",2-4학년,,81,영어강의
MGT3007-03,국제경영론,정선욱,3,"월,수 12:00~13:15",2-4학년,,100,영어강의
MGT3007-04,국제경영론,유치연,3,"월,수 16:30~17:45",2-4학년,,64,
MGT3007-06,국제경영론,이철,3,"수,금 15:00~16:15",2-4학년,,24,
MGT4604-01,국제경영전략,김창수,3,"화,목 15:00~16:15",2-4학년,,63,구 국제경영정책
MGT3007-05,국제경영론(중국어강의),"YANG, JUAN",3,월 13:30~16:15,2-4학년,,70,"중국어강의, 중국어 강의"
MGT4102-01,경영전략,박종훈,3,"화,목 12:00~13:15",2-4학년,,91,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT4102-02,경영전략,김양민,3,"수,금 15:00~16:15",2-4학년,,53,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT4102-03,경영전략,서정일,3,"화,목 15:00~16:15",2-4학년,,88,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT4103-01,조직구조와전략,김양민,3,"수,금 13:30~14:45",2-4학년,,80,
MGT4105-01,기업윤리,장영균,3,"화,목 16:30~17:45",2-4학년,,112,
MGT4106-01,인적자원관리,양동훈,3,"화,목 12:00~13:15",2-4학년,,71,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT4106-02,인적자원관리,조봉순,3,"월,수 16:30~17:45",2-4학년,,75,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT4109-01,기업지배구조와기업전략,서정일,3,"화,목 16:30~17:45",3-4학년,,66,
MGT4201-01,의사결정론,민재형,3,"화,목 10:30~11:45",2-4학년,,78,
MGT4202-01,통계자료분석,이군희,3,"월,수 12:00~13:15",2-4학년,,55,"빅데이터사이언스연계전공,융합소프트웨어전공(가능), (구 목표관리론의 대체과목)"
MGT4203-01,경영과학,조성빈,3,"화,목 16:30~17:45",2-4학년,,35,영어강의
MGT4203-02,경영과학,이윤동,3,"수,금 13:30~14:45",2-4학년,,39,
MGT4203-03,경영과학,김범수,3,"월,수 10:30~11:45",2-4학년,,80,영어강의
MGT4206-01,경영환경에서의시계열자료분석과예측(캡스톤디자인),김명석,3,"화,목 10:30~11:45",2-4학년,,20,영어강의
MGT4207-01,응용경영통계,이윤동,3,"화,목 13:30~14:45",2-4학년,,49,"빅데이터사이언스연계전공,인공지능연계전공(가능)"
MGT4221-01,경영과정보기술,신지아,3,"월,수 12:00~13:15",2-4학년,,52,
MGT4224-01,전자상거래개론,오혜림,3,"화,목 16:30~17:45",2-4학년,,47,영어강의
MGT4225-01,전사적자원관리소프트웨어활용,이상근,3,"월,수 16:30~17:45",2-4학년,,20,
MGT4226-01,빅데이터와비즈니스인텔리젼스,김진화,3,"월,수 10:30~11:45",2-4학년,,135,"영어강의, 빅데이터사이언스연계전공, 인공지능연계전공(가능), 구 고객행위분석과서비스모델링"
MGT4227-01,지식경영과서비스혁신,김용진,3,"월,수 12:00~13:15",2-4학년,,43,영어강의
MGT4229-01,미래창업을위한창의성과창의경영,김진화,3,"월,수 16:30~17:45",3-4학년,,100,
MGT4241-01,기술경영,김미리,3,"화,목 09:00~10:15",2-4학년,,111,
AIC4012-01,AI기반기술경영및정책,"문성욱, 이규태, 안준모, 이창용",3,월 13:30~16:15,3-4학년,,14,
MGT4248-01,비즈니스프로세스관리,김길선,3,"화,목 15:00~16:15",2-4학년,,75,
MGT4301-01,투자론,홍광헌,3,"화,목 15:00~16:15",2-4학년,,98,구 투자론I
MGT4301-02,투자론,김도성,3,"월,수 10:30~11:45",2-4학년,,105,"영어강의, 구 투자론I"
BNTG006-01,바이오기술과투자기초,"Lee, Hosuk Sean, 김도성",3,"화,목 16:30~17:45",3-4학년,,6,"학석사 연계과목, 경영학과나 경제학과 학생 수강 불허, 대학원 초급과목(구 기술과경제정책)"
SUA4003-01,벤처창업과투자유치실습,정유신,3,화 15:00~17:45,3-4학년,,8,
MGT4308-01,벤처캐피탈과투자분석(캡스톤디자인),안성필,3,"화,목 15:00~16:15",2-4학년,,16,구)재무사례분석(캡스톤디자인)
MGT4303-01,파생상품론,이정진,3,"화,목 10:30~11:45",2-4학년,,95,"구)선물옵션투자론, 구 투자론II"
MGT4303-02,파생상품론,원재환,3,"월,수 12:00~13:15",2-4학년,,76,"구)선물옵션투자론, 구 투자론II"
MGT4304-01,포트폴리오관리,이영주,3,"월,수 16:30~17:45",2-4학년,,64,(구 자본예산편성론의 대체과목)
MGT4307-01,금융기관론,이상호,3,"화,목 10:30~11:45",2-4학년,,113,영어강의
MGT4313-01,벤처와금융시장(캡스톤디자인),정유신,3,"수,금 13:30~14:45",2-4학년,,125,
MGT4331-01,보험학원론,최정호,3,"월,수 12:00~13:15",2-4학년,,101,
MGT4401-01,중급회계1,송민섭,3,"월,수 12:00~13:15",2-4학년,,64,
MGT4401-02,중급회계1,박두리,3,"화,목 15:00~16:15",2-4학년,,89,영어강의
MGT4402-01,중급회계2,송민섭,3,"월,수 10:30~11:45",2-4학년,,67,
MGT4404-01,원가회계,황국재,3,"화,목 12:00~13:15",2-4학년,,138,
MGT4406-01,세무회계,정우승,3,월 16:30~19:15,2-4학년,,76,
MGT4503-01,시장조사론,박세훈,3,"화,목 13:30~14:45",2-4학년,,63,스타트업연계전공(가능)
MGT4507-01,유통전략론,임채운,3,"화,목 15:00~16:15",2-4학년,,112,
MGT4510-01,국제마케팅론,이철,3,"월,수 10:30~11:45",2-4학년,,58,
MGT4516-01,인공지능과마케팅,김주영,3,"월,수 16:30~17:45",2-4학년,,38,인공지능연계전공(가능)
MGT4601-01,기업과국제환경,정선욱,3,"화,목 16:30~17:45",2-4학년,,91,"공공인재연계전공,스포츠경영연계전공(가능)"
MGT4601-02,기업과국제환경,김유진,3,"화,목 15:00~16:15",2-4학년,,48,"영어강의, 공공인재연계전공,스포츠경영연계전공(가능)"
MGT4605-01,무역경영관리,유치연,3,월 13:30~16:15,2-4학년,,79,(구) 무역실무
MGT4613-01,중국시장및경영환경의이해,이강표,3,"수,금 15:00~16:15",3-4학년,,99,
MGT4701-01,경영영어라이팅,김이권,3,"화,목 15:00~16:15",3-4학년,,17,"영어강의, 교환학생 10명 이상(수강인원 40명에 포함), 경영1전공자 우선수강, 구 영어비즈니스커뮤니케이션(무역영어)"
MGT4713-01,사회적가치창출프랙티컴,이석근,3,"화,목 16:30~17:45",2-4학년,,84,2015학번~2018학번 전공필수/경영1전공 우선수강
MGT4717-01,"지식,인성그리고경영(심화)","홍광헌, 김창수, 정선욱",3,금 13:30~17:30 [PA101],2-4학년,,44,"승인과목, [대면수업]수강승인과목 (심화과정의 토론수업으로 강의실 2개로 운영)"
KOR2001-01,국어학입문,이지영,3,"화,목 12:00~13:15",1-2학년,,47,
KOR2200-01,국문학개설,이채은,3,"월,수 10:30~11:45 [K402]",1-2학년,,47,[대면수업]
KOR2201-01,문학이란무엇인가,김경수,3,"화,목 15:00~16:15 [J107]",1-2학년,,44,[대면수업]
KOR3020-01,국어어휘론,황화상,3,"월,수 10:30~11:45",2-4학년,,60,
KOR3303-01,고전수필론,조경은,3,"화,목 16:30~17:45",2-4학년,,42,
KOR3307-01,고전소설론,이정원,3,"화,목 10:30~11:45",2-4학년,,40,
KOR3405-01,현대시텍스트읽기II,김정현,3,"월,수 12:00~13:15",2-4학년,,57,
KOR3407-01,희곡과공연,이상란,3,수 15:00~17:45,2-4학년,,12,
KOR3412-01,문학비평과수사학,우찬제,3,"수,금 15:00~16:15",2-4학년,,22,
KOR3413-01,영상문학론,이상란,3,"수,금 13:30~14:45",2-4학년,,55,
KOR4002-01,외국어로서의한국어교육,오경숙,3,"월,수 12:00~13:15",3-4학년,,18,"국어학입문 선이수 필수., 구 KOR4202, 외국어로서의한국어교육연습"
KOR4400-01,현대문학연습,우찬제,3,"수,금 13:30~14:45",3-4학년,,10,Honors과목
KOR4500-01,국어와생활,차준경,3,"화,목 13:30~14:45",3-4학년,,39,
KOR4504-01,문학과문화콘텐츠,양세라,3,"화,목 16:30~17:45",3-4학년,,28,
KORG001-01,국어학연구방법론,김한별,3,"화,목 15:00~16:15",3-4학년,,2,"Honors과목, 대학원초급과목"
KORQ982-01,국어교과논리및논술,주세형,3,"화,목 12:00~13:15",2-4학년,,7,교직이수자만 전공학점으로 인정
KORQ983-01,국어교과교재연구및지도법,주세형,3,"화,목 13:30~14:45",2-4학년,,3,교직이수자만 전공학점으로 인정
CHM1001-01,일반화학I,옥강민,3,"월,수 10:30~11:45",1학년,,43,화학 전공 학생 수강 불가
CHM1002-01,일반화학II,권용석,3,"화,목 09:00~10:15 [J102]",1학년,,66,[대면수업]화학 전공 학생만 수강신청가능
CHM1002-02,일반화학II,이덕형,3,"월,수 10:30~11:45",1학년,,76,화학 전공 학생 수강 불가
CHM1002-03,일반화학II,이덕형,3,"월,수 12:00~13:15",1학년,,67,화학 전공 학생 수강 불가
CHM1002-04,일반화학II,이현수,3,"수,금 09:00~10:15",1학년,,77,화학 전공 학생 수강 불가
CHM1002-05,일반화학II,허남회,3,"화,목 13:30~14:45",1학년,,81,화학 전공 학생 수강 불가
CHM1052-01,일반화학실험II,오한빈,1,월 13:30~16:15 [R114],1학년,,13,
CHM1052-02,일반화학실험II,조규봉,1,월 13:30~16:15 [R112],1학년,,17,
CHM1052-03,일반화학실험II,오한빈,1,월 16:30~19:15 [R114],1학년,,14,
CHM1052-04,일반화학실험II,조규봉,1,월 16:30~19:15 [R112],1학년,,12,
CHM1052-05,일반화학실험II,이현수,1,화 13:30~16:15 [R114],1학년,,19,화학전공 신입생만 가능
CHM1052-06,일반화학실험II,조규봉,1,화 13:30~16:15 [R112],1학년,,20,
CHM1052-07,일반화학실험II,이덕형,1,화 16:30~19:15 [R114],1학년,,25,
CHM1052-08,일반화학실험II,허남회,1,화 16:30~19:15 [R112],1학년,,16,
CHM1052-09,일반화학실험II,이현수,1,목 13:30~16:15 [R114],1학년,,12,
CHM1052-10,일반화학실험II,조규봉,1,목 13:30~16:15 [R112],1학년,,17,
CHM1052-11,일반화학실험II,문봉진,1,목 16:30~19:15 [R114],1학년,,18,화학전공(1전공 가능)
CHM1052-12,일반화학실험II,허남회,1,목 16:30~19:15 [R112],1학년,,20,
CHM1052-13,일반화학실험II,문봉진,1,금 13:30~16:15 [R114],1학년,,11,화학전공 신입생만 가능
CHM1052-14,일반화학실험II,이원구,1,금 13:30~16:15 [R112],1학년,,21,
CHM1052-15,일반화학실험II,조규봉,1,금 16:30~19:15 [R114],1학년,,17,
CHM1052-16,일반화학실험II,이덕형,1,금 16:30~19:15 [R112],1학년,,18,
CHM2102-01,기기분석,신운섭,3,"월,수 10:30~11:45",3학년,,57,
CHM2152-01,기기분석실험,신운섭,2,화 15:00~18:50 [R115],3-4학년,,28,
CHM2152-02,기기분석실험,신운섭,2,금 15:00~18:50 [R115],3-4학년,,17,
CHM2201-01,물리화학I,오한빈,3,"화,목 13:30~14:45 [K202]",2학년,,55,[대면수업]
CHM2203-01,물리화학III,강영수,3,"수,금 09:00~10:15",3학년,,29,영어강의
CHM2252-01,물리화학실험II,강영수,2,월 15:00~18:50 [R119],3학년,,8,
CHM2302-01,유기화학II,문봉진,3,"화,목 10:30~11:45 [K201]",2학년,,54,"홀짝구분, [대면수업]홀수학번대상"
CHM2302-02,유기화학II,이원구,3,"화,목 10:30~11:45 [K301]",2학년,,37,"홀짝구분, [대면수업]짝수학번대상"
CHMG302-01,고급유기화학II,이원구,3,"화,목 13:30~14:45",4학년,,18,"대학원초급과목,구 CHM5302"
CHM2332-01,유기화학특론II,문봉진,3,"화,목 09:00~10:15",4학년,,20,영어강의
CHM2351-01,유기화학실험I,권용석,2,월 15:00~18:50 [R113],2학년,,14,
CHM2351-02,유기화학실험I,문봉진,2,화 15:00~18:50 [R113],2학년,,14,
CHM2351-03,유기화학실험I,이원구,2,목 15:00~18:50 [R113],2학년,,19,
CHM2351-04,유기화학실험I,권용석,2,금 15:00~18:50 [R113],2학년,,9,
CHM2402-01,무기화학II,옥강민,3,"화,목 12:00~13:15",4학년,,29,영어강의
CHM2451-01,무기화학실험,허남회,2,월 15:00~18:50 [R117],4학년,,12,
CHM2451-02,무기화학실험,옥강민,2,화 15:00~18:50 [R117],4학년,,14,
CHM2451-03,무기화학실험,옥강민,2,목 15:00~18:50 [R117],4학년,,18,
CHM2451-04,무기화학실험,허남회,2,금 15:00~18:50 [R117],4학년,,4,
CHM2601-01,생화학I,조규봉,3,"수,금 15:00~16:15",3-4학년,,71,영어강의
CHM4052-01,창의적연구프로젝트설계,조규봉,3,,4학년,,1,전공과목으로인정되지않음
CHM4203-01,화학특허와기술이전,김현진,1,화 15:00~15:50,4학년,,10,"전공으로 인정하지 않음, 전공학점으로 인정되지 않음.(총학점에는 포함됨)"
CHMG501-01,고급생화학,이현수,3,"수,금 13:30~14:45",3-4학년,,23,대학원초급과목
EDUF981-01,외국어교과교육론,박은성,3,"화,목 15:00~16:15",1-4학년,,6,"영어강의, 교직이수자만 전공학점으로 인정"
EDUF983-01,외국어교과교재연구및지도법,Yoo Isaiah WonHo,3,"월,수 12:00~13:15 [J128]",1-4학년,,10,"영어강의, [대면수업], 교직이수자만 전공학점으로 인정"
EDUS982-01,과학교과논리및논술,곽성일,3,목 16:30~19:15,1-4학년,,9,"교직이수자만 전공과목으로 인정됨, 교직이수자만 전공학점으로 인정"
EDUS983-01,과학교과교재연구및지도,곽성일,3,수 17:00~19:45,1-4학년,,11,"교직이수자만 전공과목으로 인정됨, 교직이수자만 전공학점으로 인정"
EEE1002-01,C언어기초,송태경,3,"월,수 10:30~11:45",1-4학년,,41,"홀짝구분, 전자공학전용, 학번이 1,3,5로 끝나는 학생 수강"
EEE1002-02,C언어기초,소재우,3,"화,목 10:30~11:45",1-4학년,,36,"홀짝구분, 전자공학전용, 학번이 2,4,6으로 끝나는 학생 수강"
EEE1002-03,C언어기초,강석주,3,"화,목 12:00~13:15",1-4학년,,30,"영어강의, 홀짝구분, 전자공학전용, 학번이 7,8로 끝나는 학생 수강"
EEE1002-04,C언어기초,김홍석,3,"수,금 09:00~10:15",1-4학년,,28,"홀짝구분, 전자공학전용, 학번이 9,0으로 끝나는 학생 수강"
EEE2011-01,전자공학세미나I,정옥현,1,월 13:30~14:45,2-4학년,,117,성적평가:S/U
EEE2052-01,디지털논리회로실험,김경환,3,월 15:00~19:45 [R708],2학년,,26,"실험강의:온라인, 실험:격주로 대면실험 진행"
EEE2052-02,디지털논리회로실험,김경환,3,화 15:00~19:45 [R708],2학년,,24,"실험강의:온라인, 실험:격주로 대면실험 진행"
EEE2052-03,디지털논리회로실험,강석주,3,수 15:00~19:45 [R708],2학년,,15,"실험강의:온라인, 실험:격주로 대면실험 진행"
EEE2052-04,디지털논리회로실험,김영록,3,목 15:00~19:45 [R708],2학년,,23,"실험강의:온라인, 실험:격주로 대면실험 진행"
EEE2052-05,디지털논리회로실험,박형민,3,금 15:00~19:45 [R708],2학년,,21,"실험강의:온라인, 실험:격주로 대면실험 진행"
EEE2102-01,전자장론II,정진호,3,"수,금 09:00~10:15",2학년,,16,"전자기학II(물리학PHY2004)로 대체가능, 둘 중 한 과목만 학점인정"
EEE2104-01,고급공학수학II,윤광석,3,"화,목 13:30~14:45",2학년,,64,"홀짝구분, 학번이 홀수로 끝나는 학생 수강"
EEE2104-02,고급공학수학II,김홍석,3,"수,금 13:30~14:45",2학년,,65,"영어강의, 홀짝구분, 학번이 짝수로 끝나는 학생 수강"
EEE2108-01,공학프로그래밍,범진욱,3,"월,수 10:30~11:45",2학년,,37,"홀짝구분, 학번이 홀수로 끝나는 학생 수강, 선수과목 : EEE1002 C언어기초"
EEE2108-02,공학프로그래밍,범진욱,3,"월,수 12:00~13:15",2학년,,27,"홀짝구분, 학번이 짝수로 끝나는 학생 수강, 선수과목 : EEE1002 C언어기초"
EEE2111-01,기초회로이론,김광수,3,"화,목 09:00~10:15",1학년,,96,구) 회로이론I
EEE2111-02,기초회로이론,최용,3,"월,수 12:00~13:15 [K201]",1학년,,69,"영어강의, [대면수업], 구) 회로이론I"
EEE2120-01,물리전자공학I,지용,3,"수,금 15:00~16:15",2학년,,76,"홀짝구분, 학번이 홀수로 끝나는 학생 수강"
EEE2120-02,물리전자공학I,최우영,3,"화,목 12:00~13:15",2학년,,61,"영어강의, 홀짝구분, 학번이 짝수로 끝나는 학생 수강"
EEE2153-01,신호및시스템,성원진,3,"월,수 12:00~13:15",2학년,,84,"영어강의, 홀짝구분, 학번이 홀수로 끝나는 학생 수강"
EEE2153-02,신호및시스템,김영록,3,"화,목 10:30~11:45",2학년,,51,"홀짝구분, 학번이 짝수로 끝나는 학생 수강"
